"Station","Polluant","Typologie","Lat","Lon","Heure_Ref","Echeance_H","Date_Prevue","Pred_Mean","Pred_Max_80","Pred_Max_95","Statut"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,1,2026-01-06 12:00:00,6.58,11.12,13.53,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,2,2026-01-06 13:00:00,6.44,11.12,13.61,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,3,2026-01-06 14:00:00,7.05,11.88,14.44,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,4,2026-01-06 15:00:00,8.03,12.99,15.63,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,5,2026-01-06 16:00:00,10.16,15.25,17.96,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,6,2026-01-06 17:00:00,11.72,16.94,19.72,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,7,2026-01-06 18:00:00,12.56,17.91,20.76,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,8,2026-01-06 19:00:00,12.55,18.03,20.94,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,9,2026-01-06 20:00:00,12.81,18.41,21.38,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,10,2026-01-06 21:00:00,13.03,18.75,21.78,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,11,2026-01-06 22:00:00,11.96,17.79,20.89,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,12,2026-01-06 23:00:00,10.78,16.72,19.88,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,13,2026-01-07,9.86,15.92,19.13,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,14,2026-01-07 01:00:00,9.63,15.8,19.07,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,15,2026-01-07 02:00:00,9.23,15.51,18.84,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,16,2026-01-07 03:00:00,8.43,14.81,18.2,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,17,2026-01-07 04:00:00,7.98,14.46,17.9,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,18,2026-01-07 05:00:00,8.25,14.83,18.33,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,19,2026-01-07 06:00:00,8.71,15.4,18.95,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,20,2026-01-07 07:00:00,9.75,16.53,20.13,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,21,2026-01-07 08:00:00,12.5,19.38,23.03,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,22,2026-01-07 09:00:00,15.24,22.21,25.92,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,23,2026-01-07 10:00:00,13.71,20.78,24.54,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,24,2026-01-07 11:00:00,11.93,19.09,22.9,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,25,2026-01-07 12:00:00,10.55,17.81,21.66,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,26,2026-01-07 13:00:00,9.24,16.58,20.49,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,27,2026-01-07 14:00:00,9.11,16.55,20.5,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,28,2026-01-07 15:00:00,9.52,17.04,21.04,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,29,2026-01-07 16:00:00,11.25,18.85,22.9,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,30,2026-01-07 17:00:00,12.52,20.21,24.3,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,31,2026-01-07 18:00:00,13.16,20.94,25.07,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,32,2026-01-07 19:00:00,13,20.86,25.04,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,33,2026-01-07 20:00:00,13.15,21.1,25.32,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,34,2026-01-07 21:00:00,13.3,21.32,25.59,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,35,2026-01-07 22:00:00,12.16,20.27,24.58,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,36,2026-01-07 23:00:00,10.95,19.14,23.49,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,37,2026-01-08,10,18.27,22.66,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,38,2026-01-08 01:00:00,9.75,18.1,22.53,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,39,2026-01-08 02:00:00,9.34,17.76,22.24,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,40,2026-01-08 03:00:00,8.52,17.02,21.54,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,41,2026-01-08 04:00:00,8.06,16.64,21.2,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,42,2026-01-08 05:00:00,8.33,16.98,21.58,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,43,2026-01-08 06:00:00,8.79,17.52,22.15,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,44,2026-01-08 07:00:00,9.82,18.62,23.3,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,45,2026-01-08 08:00:00,12.57,21.45,26.16,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,46,2026-01-08 09:00:00,15.31,24.26,29.01,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,47,2026-01-08 10:00:00,13.78,22.8,27.59,"Normal"
"Agathois-Piscénois - Périurbain","NO2","Périurbaine",43.2878,3.50483,2026-01-06 11:00:00,48,2026-01-08 11:00:00,12,21.09,25.92,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,1,2026-01-06 13:00:00,6.59,10.63,12.77,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,2,2026-01-06 14:00:00,6.43,10.47,12.62,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,3,2026-01-06 15:00:00,7.89,11.95,14.1,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,4,2026-01-06 16:00:00,11.25,15.32,17.48,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,5,2026-01-06 17:00:00,17.02,21.1,23.26,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,6,2026-01-06 18:00:00,20.88,24.97,27.14,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,7,2026-01-06 19:00:00,20.34,24.44,26.62,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,8,2026-01-06 20:00:00,17.37,21.47,23.65,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,9,2026-01-06 21:00:00,15.65,19.77,21.95,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,10,2026-01-06 22:00:00,14.26,18.38,20.57,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,11,2026-01-06 23:00:00,11.74,15.87,18.07,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,12,2026-01-07,10.12,14.26,16.47,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,13,2026-01-07 01:00:00,8.23,12.38,14.59,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,14,2026-01-07 02:00:00,7.36,11.52,13.73,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,15,2026-01-07 03:00:00,6.39,10.56,12.78,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,16,2026-01-07 04:00:00,6.1,10.28,12.5,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,17,2026-01-07 05:00:00,7.23,11.42,13.65,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,18,2026-01-07 06:00:00,8.61,12.81,15.04,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,19,2026-01-07 07:00:00,10.7,14.91,17.15,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,20,2026-01-07 08:00:00,12.14,16.36,18.6,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,21,2026-01-07 09:00:00,11.9,16.13,18.38,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,22,2026-01-07 10:00:00,10.02,14.26,16.51,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,23,2026-01-07 11:00:00,8.64,12.89,15.14,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,24,2026-01-07 12:00:00,7.2,11.46,13.72,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,25,2026-01-07 13:00:00,5.61,9.87,12.14,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,26,2026-01-07 14:00:00,5.66,9.94,12.21,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,27,2026-01-07 15:00:00,7.34,11.63,13.9,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,28,2026-01-07 16:00:00,10.85,15.14,17.42,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,29,2026-01-07 17:00:00,16.71,21.01,23.3,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,30,2026-01-07 18:00:00,20.63,24.94,27.23,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,31,2026-01-07 19:00:00,20.12,24.45,26.74,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,32,2026-01-07 20:00:00,17.17,21.5,23.8,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,33,2026-01-07 21:00:00,15.47,19.81,22.11,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,34,2026-01-07 22:00:00,14.08,18.43,20.74,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,35,2026-01-07 23:00:00,11.57,15.92,18.24,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,36,2026-01-08,9.95,14.32,16.64,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,37,2026-01-08 01:00:00,8.06,12.44,14.76,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,38,2026-01-08 02:00:00,7.19,11.58,13.91,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,39,2026-01-08 03:00:00,6.23,10.62,12.95,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,40,2026-01-08 04:00:00,5.93,10.34,12.67,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,41,2026-01-08 05:00:00,7.07,11.48,13.82,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,42,2026-01-08 06:00:00,8.45,12.87,15.21,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,43,2026-01-08 07:00:00,10.54,14.97,17.32,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,44,2026-01-08 08:00:00,11.98,16.41,18.77,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,45,2026-01-08 09:00:00,11.74,16.18,18.55,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,46,2026-01-08 10:00:00,9.86,14.31,16.68,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,47,2026-01-08 11:00:00,8.48,12.94,15.31,"Normal"
"Albi Urbain","NO2","Urbaine",43.9281,2.14611,2026-01-06 12:00:00,48,2026-01-08 12:00:00,7.04,11.51,13.88,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,1,2026-01-06 12:00:00,23.59,36.38,43.17,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,2,2026-01-06 13:00:00,19.96,32.74,39.53,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,3,2026-01-06 14:00:00,19.81,32.58,39.37,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,4,2026-01-06 15:00:00,22.97,35.75,42.54,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,5,2026-01-06 16:00:00,35.44,48.21,55,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,6,2026-01-06 17:00:00,40.16,52.92,59.71,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,7,2026-01-06 18:00:00,30.53,43.3,50.08,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,8,2026-01-06 19:00:00,29.09,41.85,48.63,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,9,2026-01-06 20:00:00,19.46,32.22,39,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,10,2026-01-06 21:00:00,16.04,28.8,35.58,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,11,2026-01-06 22:00:00,12.17,24.92,31.7,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,12,2026-01-06 23:00:00,9.54,22.29,29.06,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,13,2026-01-07,8.44,21.18,27.95,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,14,2026-01-07 01:00:00,8.03,20.77,27.54,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,15,2026-01-07 02:00:00,7.17,19.91,26.68,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,16,2026-01-07 03:00:00,5.7,18.44,25.21,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,17,2026-01-07 04:00:00,5.72,18.45,25.22,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,18,2026-01-07 05:00:00,18.99,31.72,38.48,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,19,2026-01-07 06:00:00,20.29,33.02,39.78,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,20,2026-01-07 07:00:00,22.43,35.16,41.92,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,21,2026-01-07 08:00:00,23.7,36.42,43.18,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,22,2026-01-07 09:00:00,25.27,37.98,44.74,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,23,2026-01-07 10:00:00,22.97,35.68,42.44,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,24,2026-01-07 11:00:00,17.78,30.49,37.25,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,25,2026-01-07 12:00:00,17.23,29.94,36.7,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,26,2026-01-07 13:00:00,15.14,27.85,34.6,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,27,2026-01-07 14:00:00,16.2,28.91,35.66,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,28,2026-01-07 15:00:00,20.28,32.98,39.73,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,29,2026-01-07 16:00:00,33.43,46.13,52.87,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,30,2026-01-07 17:00:00,38.65,51.35,58.09,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,31,2026-01-07 18:00:00,29.4,42.09,48.84,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,32,2026-01-07 19:00:00,28.25,40.93,47.67,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,33,2026-01-07 20:00:00,18.82,31.51,38.25,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,34,2026-01-07 21:00:00,15.56,28.25,34.98,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,35,2026-01-07 22:00:00,11.81,24.49,31.22,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,36,2026-01-07 23:00:00,9.26,21.94,28.67,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,37,2026-01-08,8.22,20.89,27.63,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,38,2026-01-08 01:00:00,7.86,20.53,27.26,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,39,2026-01-08 02:00:00,7.04,19.71,26.43,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,40,2026-01-08 03:00:00,5.6,18.26,24.99,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,41,2026-01-08 04:00:00,5.64,18.29,25.02,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,42,2026-01-08 05:00:00,18.92,31.58,38.3,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,43,2026-01-08 06:00:00,20.24,32.89,39.61,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,44,2026-01-08 07:00:00,22.38,35.03,41.75,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,45,2026-01-08 08:00:00,23.65,36.3,43.02,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,46,2026-01-08 09:00:00,25.23,37.87,44.59,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,47,2026-01-08 10:00:00,22.93,35.58,42.29,"Normal"
"Ales Gare trafic","NO2","Urbaine",44.1276,4.08522,2026-01-06 11:00:00,48,2026-01-08 11:00:00,17.75,30.39,37.1,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,1,2026-01-06 12:00:00,30.6,39.43,44.13,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,2,2026-01-06 13:00:00,26.5,35.36,40.06,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,3,2026-01-06 14:00:00,24.08,32.95,37.66,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,4,2026-01-06 15:00:00,21.47,30.36,35.08,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,5,2026-01-06 16:00:00,21.44,30.33,35.06,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,6,2026-01-06 17:00:00,26.22,35.12,39.85,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,7,2026-01-06 18:00:00,31.08,39.98,44.72,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,8,2026-01-06 19:00:00,31.3,40.22,44.95,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,9,2026-01-06 20:00:00,30.64,39.55,44.29,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,10,2026-01-06 21:00:00,29.06,37.98,42.72,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,11,2026-01-06 22:00:00,25.57,34.5,39.24,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,12,2026-01-06 23:00:00,21.93,30.86,35.6,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,13,2026-01-07,19.85,28.78,33.52,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,14,2026-01-07 01:00:00,17.86,26.78,31.53,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,15,2026-01-07 02:00:00,14.85,23.78,28.52,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,16,2026-01-07 03:00:00,13.34,22.27,27.01,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,17,2026-01-07 04:00:00,12.64,21.57,26.31,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,18,2026-01-07 05:00:00,18.95,27.88,32.63,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,19,2026-01-07 06:00:00,19.45,28.38,33.12,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,20,2026-01-07 07:00:00,21.74,30.67,35.41,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,21,2026-01-07 08:00:00,22.56,31.49,36.24,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,22,2026-01-07 09:00:00,20.64,29.57,34.31,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,23,2026-01-07 10:00:00,17.64,26.57,31.32,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,24,2026-01-07 11:00:00,16.79,25.72,30.46,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,25,2026-01-07 12:00:00,14.83,23.76,28.51,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,26,2026-01-07 13:00:00,13.81,22.74,27.49,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,27,2026-01-07 14:00:00,13.89,22.82,27.56,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,28,2026-01-07 15:00:00,13.29,22.23,26.97,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,29,2026-01-07 16:00:00,14.87,23.8,28.55,"Normal"
